VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
21473,2026,HYUNDAI,SANTA CRUZ BEV,2026 HYUNDAI SANTA CRUZ SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA CRUZ BEV/2026 HYUNDAI SANTA CRUZ SUV BEV AWD.png
21132,2026,HYUNDAI,SANTA FE,2026 HYUNDAI SANTA FE SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE/2026 HYUNDAI SANTA FE SUV N_A FWD.png
21133,2026,HYUNDAI,SANTA FE,2026 HYUNDAI SANTA FE SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE/2026 HYUNDAI SANTA FE SUV N_A AWD.png
21133,2026,HYUNDAI,SANTA FE BEV,2026 HYUNDAI SANTA FE SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE BEV/2026 HYUNDAI SANTA FE SUV BEV AWD.png
21465,2026,HYUNDAI,SANTA FE BEV,2026 HYUNDAI SANTA FE SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE BEV/2026 HYUNDAI SANTA FE SUV BEV AWD.png
21134,2026,HYUNDAI,SANTA FE HYBRID BEV,2026 HYUNDAI SANTA FE HYBRID 4 DR BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE HYBRID BEV/2026 HYUNDAI SANTA FE HYBRID 4 DR BEV RWD.png
21135,2026,HYUNDAI,SANTA FE HYBRID BEV,2026 HYUNDAI SANTA FE HYBRID 4 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE HYBRID BEV/2026 HYUNDAI SANTA FE HYBRID 4 DR BEV AWD.png
21466,2026,HYUNDAI,SANTA FE HYBRID BEV,2026 HYUNDAI SANTA FE HYBRID 4 DR BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE HYBRID BEV/2026 HYUNDAI SANTA FE HYBRID 4 DR BEV RWD.png
21467,2026,HYUNDAI,SANTA FE HYBRID BEV,2026 HYUNDAI SANTA FE HYBRID 4 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE HYBRID BEV/2026 HYUNDAI SANTA FE HYBRID 4 DR BEV AWD.png
21134,2026,HYUNDAI,SANTA FE HYBRID HEV,2026 HYUNDAI SANTA FE HYBRID SUV HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE HYBRID HEV/2026 HYUNDAI SANTA FE HYBRID SUV HEV FWD.png
21135,2026,HYUNDAI,SANTA FE HYBRID HEV,2026 HYUNDAI SANTA FE HYBRID SUV HEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SANTA FE HYBRID HEV/2026 HYUNDAI SANTA FE HYBRID SUV HEV AWD.png
21160,2026,HYUNDAI,SONATA,2026 HYUNDAI SONATA 4 DR N/A FWD,,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA/2026 HYUNDAI SONATA 4 DR N_A FWD.png
21161,2026,HYUNDAI,SONATA,2026 HYUNDAI SONATA 4DR N/A AWD,,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA/2026 HYUNDAI SONATA 4DR N_A AWD.png
21160,2026,HYUNDAI,SONATA BEV,2026 HYUNDAI SONATA 4 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA BEV/2026 HYUNDAI SONATA 4 DR BEV AWD.png
21161,2026,HYUNDAI,SONATA BEV,2026 HYUNDAI SONATA SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA BEV/2026 HYUNDAI SONATA SUV BEV RWD.png
21492,2026,HYUNDAI,SONATA BEV,2026 HYUNDAI SONATA 4 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA BEV/2026 HYUNDAI SONATA 4 DR BEV AWD.png
21493,2026,HYUNDAI,SONATA BEV,2026 HYUNDAI SONATA SUV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA BEV/2026 HYUNDAI SONATA SUV BEV RWD.png
21162,2026,HYUNDAI,SONATA HYBRID BEV,2026 HYUNDAI SONATA HYBRID SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA HYBRID BEV/2026 HYUNDAI SONATA HYBRID SUV BEV AWD.png
21494,2026,HYUNDAI,SONATA HYBRID BEV,2026 HYUNDAI SONATA HYBRID SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA HYBRID BEV/2026 HYUNDAI SONATA HYBRID SUV BEV AWD.png
21162,2026,HYUNDAI,SONATA HYBRID HEV,2026 HYUNDAI SONATA HYBRID 4DR HEV FWD,,5,4,4,5,5,5,5,5,5,5,5,Not Rated,0.097,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/SONATA HYBRID HEV/2026 HYUNDAI SONATA HYBRID 4DR HEV FWD.png
21142,2026,HYUNDAI,TUCSON,2026 HYUNDAI TUCSON SUV N/A FWD,,5,5,4,5,5,5,5,5,5,5,4,Not Rated,0.159,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON/2026 HYUNDAI TUCSON SUV N_A FWD.png
21143,2026,HYUNDAI,TUCSON,2026 HYUNDAI TUCSON SUV N/A AWD,,5,5,4,5,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON/2026 HYUNDAI TUCSON SUV N_A AWD.png
21474,2026,HYUNDAI,TUCSON,2026 HYUNDAI TUCSON 4 DR N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON/2026 HYUNDAI TUCSON 4 DR N_A FWD.png
21475,2026,HYUNDAI,TUCSON,2026 HYUNDAI TUCSON 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON/2026 HYUNDAI TUCSON 4 DR N_A AWD.png
21144,2026,HYUNDAI,TUCSON HYBRID HEV,2026 HYUNDAI TUCSON HYBRID SUV HEV AWD,,5,5,4,5,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON HYBRID HEV/2026 HYUNDAI TUCSON HYBRID SUV HEV AWD.png
21476,2026,HYUNDAI,TUCSON HYBRID HEV,2026 HYUNDAI TUCSON HYBRID 4 DR HEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON HYBRID HEV/2026 HYUNDAI TUCSON HYBRID 4 DR HEV FWD.png
21145,2026,HYUNDAI,TUCSON PLUG-IN HYBRID,2026 HYUNDAI TUCSON PLUG-IN HYBRID 5 HB N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON PLUG-IN HYBRID/2026 HYUNDAI TUCSON PLUG-IN HYBRID 5 HB N_A FWD.png
21477,2026,HYUNDAI,TUCSON PLUG-IN HYBRID,2026 HYUNDAI TUCSON PLUG-IN HYBRID 5 HB N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON PLUG-IN HYBRID/2026 HYUNDAI TUCSON PLUG-IN HYBRID 5 HB N_A FWD.png
21145,2026,HYUNDAI,TUCSON PLUG-IN HYBRID PHEV,2026 HYUNDAI TUCSON PLUG-IN HYBRID SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/TUCSON PLUG-IN HYBRID PHEV/2026 HYUNDAI TUCSON PLUG-IN HYBRID SUV PHEV AWD.png
21163,2026,HYUNDAI,VENUE,2026 HYUNDAI VENUE 5HB N/A FWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.143,0,No Tip,5,Standard,No,No,0,0,0,2026/HYUNDAI/VENUE/2026 HYUNDAI VENUE 5HB N_A FWD.png
21163,2026,HYUNDAI,VENUE FCV,2026 HYUNDAI VENUE SUV FCV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/VENUE FCV/2026 HYUNDAI VENUE SUV FCV FWD.png
21495,2026,HYUNDAI,VENUE FCV,2026 HYUNDAI VENUE SUV FCV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/HYUNDAI/VENUE FCV/2026 HYUNDAI VENUE SUV FCV FWD.png
21071,2026,INFINITI,QX60,2026 INFINITI QX60 SUV N/A FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/INFINITI/QX60/2026 INFINITI QX60 SUV N_A FWD.png
21072,2026,INFINITI,QX60,2026 INFINITI QX60 SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/INFINITI/QX60/2026 INFINITI QX60 SUV N_A AWD.png
21086,2026,INFINITI,QX80,2026 INFINITI QX80 SUV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/INFINITI/QX80/2026 INFINITI QX80 SUV N_A RWD.png
21087,2026,INFINITI,QX80,2026 INFINITI QX80 SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/INFINITI/QX80/2026 INFINITI QX80 SUV N_A AWD.png
21997,2026,JAGUAR,F-PACE MHEV,2026 JAGUAR F-PACE SUV MHEV 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/JAGUAR/F-PACE MHEV/2026 JAGUAR F-PACE SUV MHEV 4WD.png
20923,2026,JEEP,COMPASS,2026 JEEP COMPASS SUV N/A AWD,,4,4,4,4,5,5,5,5,5,5,3,Not Rated,0.204,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/COMPASS/2026 JEEP COMPASS SUV N_A AWD.png
20924,2026,JEEP,GLADIATOR,2026 JEEP GLADIATOR PU/CC N/A 4WD,,Not Rated,4,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.267,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/JEEP/GLADIATOR/2026 JEEP GLADIATOR PU_CC N_A 4WD.png
20927,2026,JEEP,GRAND CHEROKEE,2026 JEEP GRAND CHEROKEE SUV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND CHEROKEE/2026 JEEP GRAND CHEROKEE SUV N_A RWD.png
20928,2026,JEEP,GRAND CHEROKEE,2026 JEEP GRAND CHEROKEE SUV N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.179,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND CHEROKEE/2026 JEEP GRAND CHEROKEE SUV N_A 4WD.png
20929,2026,JEEP,GRAND CHEROKEE 4XE PHEV,2026 JEEP GRAND CHEROKEE 4XE SUV PHEV 4WD,,5,5,4,5,5,5,5,5,5,5,4,Not Rated,0.14,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND CHEROKEE 4XE PHEV/2026 JEEP GRAND CHEROKEE 4XE SUV PHEV 4WD.png
20925,2026,JEEP,GRAND CHEROKEE L,2026 JEEP GRAND CHEROKEE L SUV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND CHEROKEE L/2026 JEEP GRAND CHEROKEE L SUV N_A RWD.png
20926,2026,JEEP,GRAND CHEROKEE L,2026 JEEP GRAND CHEROKEE L SUV N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND CHEROKEE L/2026 JEEP GRAND CHEROKEE L SUV N_A 4WD.png
20930,2026,JEEP,GRAND WAGONEER,2026 JEEP GRAND WAGONEER SUV N/A RWD,,4,5,5,4,5,5,5,5,5,5,3,Not Rated,0.228,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND WAGONEER/2026 JEEP GRAND WAGONEER SUV N_A RWD.png
20931,2026,JEEP,GRAND WAGONEER,2026 JEEP GRAND WAGONEER SUV N/A 4WD,,4,5,5,4,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND WAGONEER/2026 JEEP GRAND WAGONEER SUV N_A 4WD.png
20932,2026,JEEP,GRAND WAGONEER L,2026 JEEP GRAND WAGONEER L SUV N/A RWD,,4,5,5,4,5,5,5,5,5,5,3,Not Rated,0.228,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND WAGONEER L/2026 JEEP GRAND WAGONEER L SUV N_A RWD.png
20933,2026,JEEP,GRAND WAGONEER L,2026 JEEP GRAND WAGONEER L SUV N/A 4WD,,4,5,5,4,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/JEEP/GRAND WAGONEER L/2026 JEEP GRAND WAGONEER L SUV N_A 4WD.png
20934,2026,JEEP,WAGONEER S BEV,2026 JEEP WAGONEER S SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/JEEP/WAGONEER S BEV/2026 JEEP WAGONEER S SUV BEV AWD.png
20935,2026,JEEP,WRANGLER 2-DOOR,2026 JEEP WRANGLER 2-DOOR SUV N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.267,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/JEEP/WRANGLER 2-DOOR/2026 JEEP WRANGLER 2-DOOR SUV N_A 4WD.png
20936,2026,JEEP,WRANGLER 4-DOOR,2026 JEEP WRANGLER 4-DOOR SUV N/A 4WD,,Not Rated,4,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.267,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/JEEP/WRANGLER 4-DOOR/2026 JEEP WRANGLER 4-DOOR SUV N_A 4WD.png
20938,2026,JEEP,WRANGLER 4-DOOR 4XE PHEV,2026 JEEP WRANGLER 4-DOOR 4XE SUV PHEV 4WD,,Not Rated,4,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.212,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/JEEP/WRANGLER 4-DOOR 4XE PHEV/2026 JEEP WRANGLER 4-DOOR 4XE SUV PHEV 4WD.png
20937,2026,JEEP,WRANGLER 4-DOOR RHD,2026 JEEP WRANGLER 4-DOOR RHD SUV N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.267,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/JEEP/WRANGLER 4-DOOR RHD/2026 JEEP WRANGLER 4-DOOR RHD SUV N_A 4WD.png
21165,2026,KIA,CARNIVAL,2026 KIA CARNIVAL PV N/A FWD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.14,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/KIA/CARNIVAL/2026 KIA CARNIVAL PV N_A FWD.png
21166,2026,KIA,CARNIVAL HYBRID HEV,2026 KIA CARNIVAL HYBRID PV HEV FWD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.14,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/KIA/CARNIVAL HYBRID HEV/2026 KIA CARNIVAL HYBRID PV HEV FWD.png
21167,2026,KIA,EV4 BEV,2026 KIA EV4 4 DR BEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/KIA/EV4 BEV/2026 KIA EV4 4 DR BEV FWD.png
21168,2026,KIA,EV6 BEV,2026 KIA EV6 SUV BEV AWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.082,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/EV6 BEV/2026 KIA EV6 SUV BEV AWD.png
21169,2026,KIA,EV6 BEV,2026 KIA EV6 SUV BEV RWD,,5,5,5,4,5,5,5,5,5,5,5,Not Rated,0.082,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/EV6 BEV/2026 KIA EV6 SUV BEV RWD.png
21170,2026,KIA,EV9 BEV,2026 KIA EV9 SUV BEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.107,0,N,5,Standard,No,No,0,0,0,2026/KIA/EV9 BEV/2026 KIA EV9 SUV BEV AWD.png
21171,2026,KIA,EV9 BEV,2026 KIA EV9 SUV BEV RWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.109,0,N,5,Standard,No,No,0,0,0,2026/KIA/EV9 BEV/2026 KIA EV9 SUV BEV RWD.png
21172,2026,KIA,K4,2026 KIA K4 4 DR N/A FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/K4/2026 KIA K4 4 DR N_A FWD.png
21173,2026,KIA,K4 5DR,2026 KIA K4 5DR 5 HB N/A FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.099,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/K4 5DR/2026 KIA K4 5DR 5 HB N_A FWD.png
21174,2026,KIA,K5,2026 KIA K5 4 DR N/A FWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/K5/2026 KIA K5 4 DR N_A FWD.png
21175,2026,KIA,K5,2026 KIA K5 4 DR N/A AWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.107,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/K5/2026 KIA K5 4 DR N_A AWD.png
21176,2026,KIA,NIRO ELECTRIC BEV,2026 KIA NIRO ELECTRIC SUV BEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/KIA/NIRO ELECTRIC BEV/2026 KIA NIRO ELECTRIC SUV BEV FWD.png
21177,2026,KIA,NIRO HEV,2026 KIA NIRO SUV HEV FWD,,4,4,4,4,5,5,5,5,5,5,4,Not Rated,0.118,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/NIRO HEV/2026 KIA NIRO SUV HEV FWD.png
21178,2026,KIA,NIRO PHEV PHEV,2026 KIA NIRO PHEV SUV PHEV FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/KIA/NIRO PHEV PHEV/2026 KIA NIRO PHEV SUV PHEV FWD.png
21179,2026,KIA,SELTOS,2026 KIA SELTOS SUV N/A FWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SELTOS/2026 KIA SELTOS SUV N_A FWD.png
21180,2026,KIA,SELTOS,2026 KIA SELTOS SUV N/A AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.151,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SELTOS/2026 KIA SELTOS SUV N_A AWD.png
21181,2026,KIA,SORENTO,2026 KIA SORENTO SUV N/A FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.159,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SORENTO/2026 KIA SORENTO SUV N_A FWD.png
21182,2026,KIA,SORENTO,2026 KIA SORENTO SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.159,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SORENTO/2026 KIA SORENTO SUV N_A AWD.png
21183,2026,KIA,SORENTO HYBRID HEV,2026 KIA SORENTO HYBRID SUV HEV FWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.159,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SORENTO HYBRID HEV/2026 KIA SORENTO HYBRID SUV HEV FWD.png
21184,2026,KIA,SORENTO HYBRID HEV,2026 KIA SORENTO HYBRID SUV HEV AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.159,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SORENTO HYBRID HEV/2026 KIA SORENTO HYBRID SUV HEV AWD.png
21185,2026,KIA,SORENTO PHEV PHEV,2026 KIA SORENTO PHEV SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/KIA/SORENTO PHEV PHEV/2026 KIA SORENTO PHEV SUV PHEV AWD.png
21186,2026,KIA,SPORTAGE,2026 KIA SPORTAGE SUV N/A FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SPORTAGE/2026 KIA SPORTAGE SUV N_A FWD.png
21187,2026,KIA,SPORTAGE,2026 KIA SPORTAGE SUV N/A AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SPORTAGE/2026 KIA SPORTAGE SUV N_A AWD.png
21188,2026,KIA,SPORTAGE HYBRID HEV,2026 KIA SPORTAGE HYBRID SUV HEV FWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SPORTAGE HYBRID HEV/2026 KIA SPORTAGE HYBRID SUV HEV FWD.png
21189,2026,KIA,SPORTAGE HYBRID HEV,2026 KIA SPORTAGE HYBRID SUV HEV AWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/KIA/SPORTAGE HYBRID HEV/2026 KIA SPORTAGE HYBRID SUV HEV AWD.png
21190,2026,KIA,SPORTAGE PHEV PHEV,2026 KIA SPORTAGE PHEV SUV PHEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/KIA/SPORTAGE PHEV PHEV/2026 KIA SPORTAGE PHEV SUV PHEV AWD.png
